N¯;Description;Description de recherche;Stocks;QtÇ sur commande vente;QtÇ sur commande achat;Article de substitution;BloquÇ;PrÇ-commande;Vente bloquÇe;Achat bloquÇ;N¯ fournisseur;1-FAMILLE ;2-Ss Famille ;3-Ss Ss Famille ;4-Ss Ss Ss Famille;5-MARQUE;6-SEMMARIS;7-NUMERO UTI
106857;914927 - REGLETTE COUPE-FILM 30 CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;;N
106858;914928 - REGLETTE COUPE-FILM 45 CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;;N
106859;914930 - PELLE A FRITES AMBIDEXTRE (2 POIGNEES)  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;;N
106868;948360 - HACHOIR ELECTRIQUE AVEC INVERSEUR 60 A 80 KG/H - 350 W-3 GRILLES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;;N
106869;950100 - PRESSE-BOITES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;;N
106873;950106 - LOT DE 6 PLANCHES A DECOUPER / 400 X 300 X 3 MM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;COUTEAU;;GAFI;;N
106876;962115 - OUVRE-BOITES ELECTRIQUE PROFESSIONNEL MOYENNE CAPACITE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;;N
106877;986504 - TOURNE-GALETTE - SPATULE A CREPES  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;GROSMAT;;GAFI;;N
106878;987000 - PELLE A PIZZA INOX - CARREE - 32 X 32 CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;PREPAR;;GAFI;;N
106879;919050 - ASS A PIZZA 320 MM BL PORCELAINE  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106880;630456 - SAC GAUFRES 150 X 250 PAR 1000 057MSG150250  (1 X 1000 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;;GAFI;;N
106881;630457 - SAC GAUFRES 200 X 300 PAR 1000 057MSG200300  (1 X 1000 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;;GAFI;;N
106882;630458 - SAC GAUFRES 300 X 400 PAR 500 057MSG300400  (1 X 500 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;;GAFI;;N
106883;630459 - SAC GAUFRES EN ROULEAU 20/6000 057MSGRL20  (50 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;;GAFI;;N
106884;630460 - SAC GAUFRES EN ROULEAU 30/6000 057MSGRL30  (50 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;;GAFI;;N
106885;630461 - FEUILLE PEHD TRANSPARENT LIASSE 600X800 10M REF 200609  (1 X 1000 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ACUIS;SSVIDE;;GAFI;;N
106886;014243 - ELEGANT MEDIUM ARDOISE DE TABLE SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106887;014244 - ELEGANT LARGE ARDOISE DE TABLE SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106888;014300 - ARDOISE BOIS DUR-LONG SECURIT-LAQUE 56X100CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106889;014306 - ELEGANT MEDIUM ARDOISE DE TABLE SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106890;014357 - BATTERIES POUR PORTE-MENUS LED SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106891;014363 - PROTEGE-MENUS TENDANCE - A4 SECURIT - SIMILI CUIR NOIR  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106892;014377 - CARTE DES BOISSONS TENDANCE SECURIT - SIMILI CUIR  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106893;014380 - INSERTS POUR PROTEGE-MENUS A4 SECURIT- LOT DE 10  (1 X 10 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106894;014389 - CORDE TRESSEE POTEAU CLASSIQUE SECURIT 150CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106895;014390 - CORDE VELOURS SECURIT 150CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106896;014392 - CORDE VELOURS POTEAU CLASSIQUE SECURIT 150CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106897;014393 - CORDE TRESSEE POUR POTEAU CLASSIQUE SECURIT 150CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106898;014397 - ACCROCHE MURALE A CORDE RETRACTABLE SECURIT- GRISE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106899;014398 - ACCROCHE MURALE A CORDE RETRACTABLE SECURIT- ROUGE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106900;014400 - BASIC PROTEGE-MENUS A4 BORDEAUX SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106901;014401 - BASIC PROTEGE-MENUS A4 NOIR SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106902;014415 - ACCROCHE MURALE SECURITPOUR CORDE CLASSIQUE -DOREE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106903;014416 - ACCROCHE MURALE CHROME SECURIT POUR CORDE CLASSIQUE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106904;014432 - SPRAY NETTOYANT POUR FEUTRE-CRAIE SECURIT- 750 ML  (1 X 1 UNITê );;1,;1,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106905;014433 - DUPLO PANNEAU- TROTT NOIR-55X85CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106906;014435 - ELEGANT LARGE ARDOISE DE TABLE SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106907;014436 - ELEGANT MEDIUM ARDOISE DE TABLE SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106908;014453 - CORDE TRESSEE POUR POTEAU CLASSIQUE SECURIT 150CM CORDE NOIRE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106909;014457 - ARDOISE BOIS DUR-LONG PAS DELAI SECURIT-TECK LAQUE 56X100CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106911;014464 - WOODY ARDOISE SECURIT -BOIS FINITION NOIR LAQUE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106912;014469 - WOODY ARDOISE SECURIT - BOIS FINITION TECK LAQUE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106913;014470 - ELEGANT LARGE ARDOISE DE TABLE SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106914;014477 - FEUTRE-CRAIE A ENCRE LIQUIDE SECURIT - COLORE X7 BL-SMA100-V7-AS  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106918;014495 - SET DE 5 MINI CHEVALETS DE TABLE  (1 X 5 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106919;014511 - BASIC A4 CARTE DES BOISSONS SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106920;014516 - PORTE-MENUS LED COLOREES SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106921;014520 - PANNEAU- TROTTOIR SANDWICH SECURIT- TECK LAQUE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106922;014521 - PANNEAU- TROTTOIR SANDWICH - ACAJOU SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106924;014563 - PORTE-ADDITION CLIPBOARD  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106925;014567 - FEUTRE-CRAIE WTARPROOF BLANC LOT DE 2 POINTE LARGE 7-15MM DISPO FIN 03  (1 X 2 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106926;014568 - FEUTRE-CRAIE BLANC WATERPROOF LOT DE 4 MEDIUM 2-6 MM  (1 X 4 UNITêS );;1,;1,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106927;014569 - FEUTRE-CRAIE WATERPROOF BLANC LOT DE 4 POINTES LARGE 7-15MM  (1 X 4 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106928;014570 - FEUTRE-CRAIE ASSORTIES (BLEU, ROUGE, VERT, JAUNE  (1 X 4 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106929;014571 - FEUTRE-CRAIE WATERPROOF COUL ASS LOT DE 4 POINTE LARGE 7-15MM  (1 X 4 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106930;014572 - PANNEAU- TROTTOIR SANDWICH NOIR SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106932;014575 - LOT DE 2 POTEAUX D'ACCUEIL ENSEMBLE PIED + SOCLE CHROME 1 M  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106934;014784 - ELEGANT LARGE ARDOISE DE TABLE SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106935;014785 - ELEGANT MEDIUM ARDOISE DE TABLE SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106936;014880 - EPONGE MAGIQUE NETTOYANTE SECURIT  (1 X 2 UNITêS );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106937;014890 - PORTE-MENUS COMPLET SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106938;014896 - KIT PIED + SOCLE CLASSIQUE - DORE SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106939;014897 - CORDE TRESSEE POUR POTEAU CLASSIQUE SECURIT 150CM  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106940;014902 - SET POTEAU+BANDE RETRACTABLE NOIRE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106941;014903 - SET POTEAU+BANDE RETRACTABLE GRISE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106942;014904 - SET POTEAU+BANDE RETRACTABLE ROUGE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106943;014908 - PORTE-AFFICHES POTEAU CLASSIQUE SECURIT -A4  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106944;014909 - PORTE-AFFICHES POTEAU RETRACTABLE SECURIT-A4  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106945;014934 - FEUTRE-CRAIE A ENCRE LIQUIDE BLANC SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106946;014941 - FEUTRE-CRAIE A ENCRE LIQUIDE BLANC SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106947;014950 - X-LARGE ARDOISE DE TABLE A POIGNEE SECURIT  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106948;014952 - SECURIT TABLE LAMP  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106949;014955 - LAMPE FELINE - NOIR  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106950;014956 - LAMPE FELINE - BLANC  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106951;014957 - SERVANTE DE CHARGEMENT ELECTRONIQUE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106952;630430 - PORTE ADDITION BOITE TENDANCE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106953;630431 - PANNEAU TROTTOIR 70X135CM NATURE  (1 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;SERVIC;;GAFI;;N
106954;033600 - VERRE A PIED PLATINE 44 'T' CF FA6 EG  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106955;033601 - VERRE A PIED PLATINE 31 T CF FA6 EG  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106956;033602 - VERRE A PIED PLATINE 25 'T' CF FA6 EG  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106958;033604 - VERRE A PIED VICTORIA 35 'T' CF FA6 EG  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106959;033605 - VERRE A PIED VICTORIA 47 'T' CF FA6 EG  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106961;033607 - VERRE A PIED RODIO 25 'T' FA6 EG  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106962;033608 - VERRE A PIED RODIO 32 'T' CF FA6 EG  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106963;033609 - VERRE A PIED RODIO 42 'T' CF FA6 EG  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106964;033610 - VERRE A PIED PALLADIUM 17F 'R' CF FA6 E  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106965;033611 - VERRE A PIED ALTESSE 17,5F 'T' CF FA6 E  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106966;033612 - VERRE A PIED MALBEVERRE A PIED 35 T' CF FA6 E  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106967;033613 - VERRE A PIED MALBEVERRE A PIED 47 T' CF FA6 E  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106968;033614 - GOBELET MENCIA 35FB 'T' FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106969;033615 - GOBELET MENCIA 47FB 'T' FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106970;033616 - GOBELET SYRAH 35 'T' FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106971;033617 - GOBELET SYRAH 47 'T' FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106972;033618 - VERRE A PIED BREVAL 23 'T' YP12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106973;033619 - VERRE A PIED BREVAL 16 'T' YP12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106974;033620 - VERRE A PIED BREVAL 16 FLT 'T' YP12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106975;033621 - VERRE A PIED GODELLO 25 'T' YP12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106976;033622 - VERRE A PIED GODELLO 19 T YP12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106977;033623 - VERRE A PIED MERLOT 15 F T FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106979;033628 - VERRE A PIED PINOT 35 'R' FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106980;033629 - VERRE A PIED PINOT 47 'R' FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106981;033630 - VERRE A PIED CATAVINOS 21 'R' FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106982;033631 - VERRE A PIED MAYA 72 'R' FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106983;033632 - GOBELET BAZTAN 32FB 'T' YP12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106984;033633 - GOBELET BAZTAN 35FA 'T' A12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106985;033634 - VERRE A PIED DUNKEL 28 'T' FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106986;033635 - VERRE A PIED DUNKEL 38 'T' FA6 H  (6 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106987;033636 - GOBELET T-NONIC 28 'T' A12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106988;033637 - GOBELET T-NONIC 47 'T' A12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106989;033638 - GOBELET T-NONIC 56 'T' A12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106990;033639 - VERRE A PIED STACK 19 'T' YP12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106991;033640 - VERRE A PIED STACK 25 'T' YP12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106992;033641 - GOBELET ROCKY STACK 30 FA 'T' A12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106993;033642 - GOBELET ROCKY STACK 28 FB 'T' A12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106994;033643 - GOBELET T-SIDRA STACK 50 'T' A12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106995;033644 - GOBELET T-PINTA STACK 36 'T' A12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106996;033645 - GOBELET T-CHIQUITO STACK 23 'T' BFA12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;VERRECAFET;;GAFI;;N
106997;033646 - GOBELET STACK 12 'T' YP12 H  (12 X 1 UNITê );;0,;0,;0,;FAUX;FAUX;FAUX;FAUX;FAUX;100742;NON ALIM;ARTTABLE;COLLECTIV;;GAFI;;N
